channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,0.0,0.0,0
0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,0.0,0.0,0
0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,0.0,0.0,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
-1e-05,-3e-05,0.0,-1e-05,-1e-05,-1e-05,0.0,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
0.0,-2e-05,-1e-05,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,0
-1e-05,-2e-05,0.0,-2e-05,-1e-05,-2e-05,-2e-05,-2e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
0.0,3e-05,-2e-05,-1e-05,3e-05,0.0,-1e-05,-1e-05,0
-1e-05,0.0,-5e-05,-1e-05,-2e-05,0.0,-1e-05,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
-2e-05,3e-05,-1e-05,-3e-05,-4e-05,-1e-05,0.0,-1e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,1e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,-2e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
-2e-05,-2e-05,-1e-05,1e-05,-1e-05,-1e-05,1e-05,-1e-05,0
0.0,1e-05,0.0,-2e-05,-2e-05,-2e-05,-1e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-1e-05,0.0,-3e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,0
-2e-05,-4e-05,-5e-05,-4e-05,-4e-05,-2e-05,-1e-05,0.0,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
0.0,4e-05,7e-05,4e-05,0.0,-1e-05,1e-05,-1e-05,0
-6e-05,-0.00011,-4e-05,-4e-05,-1e-05,1e-05,0.0,0.0,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,0.0,0.0,0.0,0.0,0.0,-1e-05,-2e-05,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,-2e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,1e-05,-1e-05,0.0,0.0,-1e-05,-2e-05,-1e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
0.0,-2e-05,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-2e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-1e-05,6e-05,1e-05,2e-05,0.0,-1e-05,0.0,-1e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-0.00013,-7e-05,-2e-05,-2e-05,-3e-05,-4e-05,-2e-05,0
-2e-05,-2e-05,0.0,0.0,-1e-05,0.0,0.0,-1e-05,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
0.0,3e-05,1e-05,-1e-05,-1e-05,0.0,-2e-05,0.0,0
-1e-05,-1e-05,4e-05,1e-05,-3e-05,-3e-05,1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
1e-05,-2e-05,-1e-05,-2e-05,-3e-05,-3e-05,-1e-05,-1e-05,0
-1e-05,-3e-05,-2e-05,-1e-05,-2e-05,-1e-05,0.0,-2e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
-2e-05,5e-05,-1e-05,-2e-05,1e-05,-1e-05,0.0,-1e-05,0
0.0,0.0,-6e-05,-2e-05,2e-05,-1e-05,-2e-05,0.0,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-1e-05,4e-05,2e-05,0.0,0.0,-1e-05,-1e-05,-3e-05,0
-2e-05,-2e-05,-1e-05,-1e-05,-6e-05,-1e-05,-2e-05,-1e-05,0
-1e-05,-4e-05,-2e-05,-1e-05,-1e-05,-3e-05,0.0,-1e-05,0
-1e-05,-4e-05,-2e-05,-1e-05,-1e-05,-3e-05,0.0,-1e-05,0
-1e-05,-4e-05,-2e-05,-1e-05,-1e-05,-3e-05,0.0,-1e-05,0
